Parking Spot Number,Parking ID,Parking Fee
1728,788c2e44-d6f9-42cb-b778-62f1d64bc989,5
1729,f40220f5-9e5c-47ea-892f-eed883ab9cf4,5
1730,a3371f30-f4e4-49e1-aa1b-72168bdc49a3,5
1731,4c82a2fb-3f6b-42a0-809e-eb2b53988ec2,5
1732,09d5a05b-a592-4c21-bf94-c6e68992f6d8,5
1733,70b26f26-6654-419c-9379-2a6ffeaa309f,5
1734,ba1ebff5-7dfc-4e5d-9a76-a821066fc25c,5
1735,04dc5f7a-e954-47f2-8523-d939eae41c3b,5
1736,1c8bcf5d-c421-4120-96fb-0526a62e0775,5
1737,ca7ab6b7-d97e-4c65-b71c-f1bb6198eefc,5
1738,57d39e11-be99-417f-b3fb-e7906e0f5a8f,5
1739,c620d902-c448-4f8b-880f-a6a8b793fe51,5
1740,fcea3e04-6632-458f-be88-a9d01813590d,5
1741,cb135250-0887-45ea-9151-71aa93b2cd9b,5
1742,6a83187c-0062-45d4-b77b-9919e2d8cff6,5
1743,5b3bd180-f5b0-43cd-b1f5-ed79b6c0e85f,5
1744,1ae84e15-8336-426f-a86b-42a6eee41be8,5
1745,b5998a60-b5fa-4487-b4a8-002d53b76829,5
1746,5299b58b-72b9-4509-b340-fa249484f35d,5
1747,32a8cd2c-1708-47a2-8f7b-e4b5c864f03b,5
1748,a0fb1a48-9901-418e-a02b-b9caee1c9442,5
1749,8bc3bb74-4ed4-4bda-9107-a4298506c2c3,5
1750,ab1c981c-d794-4510-baa0-9efeeaf6f1f5,5
1751,7606a541-130f-4fef-a8ea-5ddb4341bb87,5
1752,83616f48-268d-49fe-825b-048549405c83,5
1753,a6a3065a-97fe-46a2-bce5-638390869a5d,5
1754,8d3e64f7-344d-4186-81ac-6cacd89c6be3,5
1755,227a2c96-94f2-4a6d-8063-185b4e0eac4a,5
1756,116dbf91-6d93-4d83-a9ac-e7cfd3f7841f,5
1757,62001e77-c728-492d-8869-e905797f64a0,5
1758,3030e7b8-9b63-4365-8026-e8f91fcb9eb6,5
1759,94f92200-6fa2-4171-a441-66885b9167e8,5
1760,dbe9737f-dcd9-437c-be26-50255590d74a,5
1761,c3b81a85-bc6b-484f-8f73-585475f08f60,5
1762,822b3a3a-bb96-4c05-9543-67bdfe2d2d5f,5
1763,507341fb-5df8-4422-b41e-ac63868fc1fa,5
1764,099743de-c6e6-4af4-9c5d-58671a756210,5
1765,c34fa8a1-9871-4418-b1bf-4c1efa272424,5
1766,6766f07b-044c-45a6-ab73-7be143199ebd,5
1767,39e09006-cfa8-4e56-8419-2c4289ef29ff,5
1768,7803b55f-b1d6-40a7-a20b-a41a5992d548,5
1769,acd31472-6951-4180-b19c-76a0ca59a912,5
1770,959d2de5-f861-438d-8ec7-6dd2eb90e847,5
1771,5989f04e-10b5-46a9-b344-b7c1e42e3e13,5
1772,b37d70be-e91c-47ab-8060-b3ecd885b483,5
1773,52a7a756-9dc6-40a0-a5dc-044462130e4c,5
1774,76f6312f-7e7b-44f0-a006-447c7ccbc98c,5
1775,1d83e7c8-2889-4340-9ed8-e76e7a93c010,5
1776,a2d690d0-d032-4994-a4d5-c9bfae98c293,5
1777,5f0625f5-a0ae-484b-be38-e3ada7699718,5
1778,d9aff5eb-1a36-40f4-9417-712d04991ef6,5
1779,b8998781-b950-4460-a080-784fa9a98701,5
1780,3ce34262-27e7-4f78-b162-57ac93aaf010,5
1781,ebe7fe0e-f513-4ab2-8620-ad68c45812f9,5
1782,8cfdbd13-da9a-459d-bfb5-482ac171c109,5
1783,c2f89bbe-1fd8-4239-90d5-64faf05fc141,5
1784,e9f9943d-2900-4349-9831-27d644ea9aaa,5
1785,f128dee0-ccc6-4a4e-acae-fca81f5b25c8,5
1786,a575cdfa-1974-4352-89f7-40f9a5e8564a,5
1787,3652af4a-85d1-47d1-be5e-93b796136c99,5
1788,bfb45db5-95f1-41cb-ba79-cb87dd3c37bf,5
1789,74985846-28e6-418f-87f3-f026bd90cf42,5
1790,7d2b7340-42a8-446c-8599-eeb6b200f17e,5
1791,d7e592a0-4b0e-485a-bbf2-0b6505d02238,5
1792,4e524145-11f5-4659-8154-44db64f27c68,5
1793,a2a284c9-bd01-47b2-8d71-a02b3af97238,5
1794,0bb17773-8b63-4087-94d5-512119682855,5
1795,c1266ff2-8fd4-41b2-a15f-c0100f75af88,5
1796,a7a1dedd-a9e9-4e98-9e5b-3ce1036eb731,5
1797,5c5a155e-15c0-4157-a14d-b8c4a3ccfe08,5
1798,a4f5063a-ad81-4bea-99f0-e5618c186133,5
1799,87fe038e-702b-471a-ac0d-83b546944b42,5
1800,5bae29af-2de7-41ef-9b1b-b49159ecb008,5
1801,90a3790e-13e0-479b-83e1-3c8b0669bba2,5
1802,36b78592-2953-4a9e-8c99-b449d2a54142,5
1803,30914c70-4e89-4e13-9450-d1ae4299b7cc,5
1804,4cd9cec7-69b6-4953-9c7c-f5c74dc67048,5
1805,55fb30fc-a3ee-4667-8cf4-fefd07d50189,5
1806,dd8ace8e-3665-4c59-85fa-ee07a05f5ec4,5
1807,8fc9e697-b62c-4bf9-b956-08c0d297c40e,5
1808,e19b337f-90ef-44d4-a585-28b4742903ce,5
1809,264405a7-047b-4791-819e-9084ee8014fa,5
1810,933a6a2a-cb47-4ce4-8167-1ac27e4a384d,5
1811,7ee98e98-759c-4df9-88b3-ddde865c0c90,5
1812,34eb9a4b-ac82-4118-bb83-f2a8c878dbb9,5
1813,e4c0b3be-8489-40e3-a0c7-52cba375791c,5
1814,090f340d-7ba8-4427-934d-2b182ca65432,5
1815,06b750c4-b9f8-45f8-a604-ff02073d1c22,5
1816,42609a35-68f9-4551-9ade-585f9f76c868,5
1817,9d408288-5aea-4483-b5b3-7caebe603264,5
1818,a9db9198-17b0-4907-9dab-0e76d51151d2,5
1819,9d0ae3b1-13d7-4079-ae54-e863f40dc961,5
1820,301dfcc1-41f3-40aa-9728-5ddf1abc9736,5
1821,735a1904-449b-4e9d-bb76-2507a12b6217,5
1822,92b66c73-bded-42e8-8260-a44e9b824e64,5
1823,cb9f9d56-d116-42a6-a51c-b3afb3f17cf5,5
1824,54c02230-47fc-46de-b4c1-9d1261478319,5
1825,dfa3f88d-53a7-4680-a8cc-936d53c19f3d,5
1826,93509cf5-9532-4b84-9d76-1a2aab38bfc7,5
1827,b4259a4b-9c2c-4bde-937c-49294e1b088e,5
1828,6dfb64f2-7954-4829-9062-b8a9187c5082,5
1829,66007943-7666-4970-97ee-221287f0f7f9,5
1830,660c126b-9a0e-4d6e-b9a2-ab2abc19ec56,5
1831,376aebf6-b148-4027-8302-8a1a2714b3cf,5
1832,1aebf120-5316-4313-a4bd-4d187d6b2e16,5
1833,3690bec0-e446-4d30-ad58-59630a6eb24e,5
1834,2af06312-b48e-4fa2-8db9-3b9bc17c6842,5
1835,a08cc8e4-b34f-4028-b986-9be22db9ca08,5
1836,8824742f-24b9-4734-8e84-db811362d9a1,5
1837,06adae2a-6da4-48c5-8190-c82678d70f5c,5
1838,252e107b-d924-4208-8740-8c232658eda3,5
1839,f3489ba5-dad0-4b51-80af-edfd3914d8ef,5
1840,a83aec6a-55ae-4a3e-8bce-7b13b5ce80f9,5
1841,d69ac719-e2c7-4691-94c2-2a05617a8d25,5
1842,6340c408-3d09-48e1-8f47-c54228be62e1,5
1843,1d716697-6b5d-4135-8fc4-758aa65976b7,5
1844,002cfe1b-cf3f-4841-8413-1bc47452372c,5
1845,aaa349a6-b9e7-41f6-b33d-192f127910e0,5
1846,cefed1a9-a3ba-4bca-a6b7-0786fd5ccd42,5
1847,7bf2b841-facd-4782-8187-55a9cf790256,5
1848,e72a9f9e-7a55-479d-ae0b-95121d6438b9,5
1849,a50d6800-443e-42a0-be64-a7764ffd5628,5
1850,7fb2fd73-d4cc-450f-9d14-483abfb11d69,5
1851,c9424bc4-1e58-459f-8fef-f0804e7bde04,5
1852,ec9e13dd-b916-40f8-a2ec-a48b481624d8,5
1853,3214593c-f8b8-42e0-8351-3b80fe4bf2bc,5
1854,87dbe6c1-8b54-46be-848f-f6df2a5c0a05,5
1855,87b324d2-191c-4f94-ac92-271645a539bb,5
1856,b4fdcf43-47dd-4ab1-9b59-53d4b89252ed,5
1857,ff23cf19-8d47-475d-b088-2a5d772ce96b,5
1858,5ab0115b-d2b5-4089-8089-9545185b4082,5
1859,c7cc49f9-f86e-4764-a7ea-db5718ce71e4,5
1860,0f672519-32a0-4251-8ff8-15030095e749,5
1861,6b676ff2-fc0b-43df-87d0-36ab54680ed4,5
1862,68f43247-edb1-49fe-911d-86708e66d089,5
1863,51d3cae2-0ebe-4859-b5fc-02e5415529e5,5
1864,2ffa6582-021e-4128-9860-ec16fc82e9de,5
1865,69cc3ac6-29ea-4d5d-b24c-bfa64ad63ed2,5
1866,ed0d5271-3a16-41cb-b296-3fab745985a3,5
1867,fa1bcf12-86a6-496b-a107-b7218bd35d51,5
1868,f126a869-c4e1-4fe6-8628-6ddd4ac3b9a5,5
1869,d8568a4a-ef28-4fed-9d72-60b2002cb7c8,5
1870,7afa1744-2bd2-4304-9962-54e3df72d125,5
1871,8dfde490-2557-43ae-bb69-213decd690f6,5
1872,3c6d5a8e-f123-404d-b739-2ae703d6305b,5
1873,9c11401c-7e3b-4bb7-902b-d1a72d16c8ee,5
1874,f2ecb75e-7aff-4694-8525-d1ee6351a730,5
1875,0869dafa-5ea6-4365-97d3-0f4dbbc1ce99,5
1876,1fcc0603-eb2a-4052-a781-2a155f04aa51,5
1877,2d4604f8-bda3-4e36-a4a1-2ca477d7ab67,5
1878,fd2fe795-5dde-4049-b3f8-0a7a9dd21f8b,5
1879,8a476528-fa1c-4c18-8e28-66a5b8a447c2,5
1880,0ce9f560-e327-44fc-a7e5-899bfa6832ba,5
1881,1278d012-d0c4-4528-9fa4-32e418962eeb,5
1882,c3307868-86f5-49fa-aeb5-e24012de9040,5
1883,b185b034-6317-4fe3-8281-1073f8abcd6e,5
1884,32ba6426-c52c-4de0-a645-fca6a8300ea7,5
1885,3c89901a-8e1b-484c-bc5d-335291292ddd,5
1886,bf73de6e-9dac-4ce9-b1ef-c0186b5ccdb2,5
1887,4eb76d46-9676-4403-988e-71f2e7426ee1,5
1888,de701a52-2f48-4f3b-98b4-a055c1121eb4,5
1889,12e03043-544b-45c8-8b82-f2218382d5e0,5
1890,0527e488-0cb6-4732-9d81-9ef288086199,5
1891,fa476f32-06dd-4c0f-a325-aab49578fdd2,5
1892,52947f46-68d5-474a-bebe-a4c3ec054f76,5
1893,c79e2d77-f63b-4410-98cb-c083b69e98c8,5
1894,ed4fa4a4-5dac-482d-a051-7ba3683fcd05,5
1895,367fceb9-f492-4a83-a695-3898dd9ae374,5
1896,a512e97a-69d5-442a-850e-036a58acaf36,5
1897,08e07b22-f1d9-4aaa-8ee5-ed7a24e51386,5
1898,d011df76-8ebd-46bd-80ea-c2468f74c5fd,5
1899,77fd885d-149b-4049-8413-959b21d79811,5
1900,16e09cde-e3d9-459f-8753-55acb94db82b,5
1901,501d335b-75f4-4662-88a3-e2abbb9603b8,5
1902,b867aa93-41eb-47fd-b72a-710d166e8871,5
1903,76656827-a8c3-496e-9157-37fbc5a319ce,5
1904,be1733f0-829c-48d6-914c-5f93492b3087,5
1905,d7f0c9f2-289b-4e8f-84a4-69de7370c7dc,5
1906,623ed0b3-2d73-4785-9e2f-ddccd733d7f9,5
1907,759f7d63-5762-4a19-b6e5-395131ae9244,5
1908,617b9f7a-96f2-4873-b8a0-6da2e9688c34,5
1909,d13e1c55-5361-48d7-9217-058a4d119141,5
1910,a833f73d-0e3e-4a10-ab51-91bcdc88f035,5
1911,abf735bd-62f6-43e8-ab24-849747e83391,5
1912,55d54914-1174-4a55-b6c7-ce8ca3b7c2cd,5
1913,fb75f278-fbe1-4c23-9637-a5f18f8f9d57,5
1914,d43985d2-7e02-4bb6-89df-b9273a12af7a,5
1915,45be2f39-4db2-4887-9b39-70f093b3c0af,5
1916,6957438d-51ed-4954-ab17-d8e8e0d4491a,5
1917,4ba3daa5-b1c9-4dbd-94f9-2ec1765e74a4,5
1918,7761375e-f5a6-46a6-a7f5-6ed3864be241,5
1919,be762688-cb83-4c71-bf1d-9d9ad1225294,5
1920,7505503d-9bbd-40c4-ac7e-6ae03c91ced5,5
1921,202142dc-5e7b-44cd-81a4-d1b7fa494816,5
1922,baacfdd4-c4c9-4234-9198-94f9a12b20c8,5
1923,c4f23c79-411a-418c-ab6e-bf94a44606be,5
1924,1a5f1daa-dc51-41ee-9a79-5389b8db70aa,5
1925,0aa26beb-a5b8-46e2-93b9-ef6b9ae83e8e,5
1926,20981112-d4f5-4468-bd95-ba583c95cb12,5
1927,fac3e0cb-921c-4b9c-a28b-1bf92465487f,5
1928,2d3aad88-3cc1-4510-a302-8c46732f3160,5
1929,3929b3bf-1bb6-4c94-b306-19d089b08e56,5
1930,20f9f58d-a3ca-41bd-8e6b-9e73bca781a0,5
1931,6158f83e-f011-4506-a519-79234be2e257,5
1932,52fafd55-aedf-4cb6-a910-29fd489ffc15,5
1933,02c5c47c-3f73-43f8-97df-57aedb869af5,5
1934,01d380d0-e826-482c-b8ed-2f5d7942a7e4,5
1935,5cbc274c-926f-46c9-b216-17486ff5f6ec,5
1936,2f738601-bc26-4b6f-9f72-2962725af091,5
1937,e84f6273-c1ed-4e2e-a023-412ceb5b2896,5
1938,8e8667a7-8d15-4765-b3fa-6c52443d37c8,5
1939,c9d47c89-72db-42f0-a5bc-f6709538d943,5
1940,6f140343-8900-409a-9465-314ae28be90a,5
1941,cd942573-d639-43a4-adcc-44e057edd9d4,5
1942,6ecd1ce7-38d3-4e5e-a664-839439268e55,5
1943,a1e192a1-6bbf-4ac1-8bc0-ba412a6289e1,5
1944,0c3cc6d6-f2d2-4845-ab86-da45f4ef02a1,5
1945,c513a0ef-1d0c-4fe8-9f43-a259a6dca3ef,5
1946,f6ced917-237b-4b9c-b59d-f7e470235912,5
1947,a728496d-4ea8-4546-b9d0-0d3914450d9e,5
1948,e1988557-b1ba-4769-8a49-de34f9344a0f,5
1949,10d7dae1-986b-44bc-a4e5-ec8c7546dfef,5
1950,19396aea-d4bd-46ce-8d86-c1bc60648e9b,5
1951,a0caa399-d368-4801-ab3c-be3412ac6610,5
1952,23cb26a6-bbb9-4e01-86a9-1ef75f749877,5
1953,6621877d-9d48-469f-95f9-fe3197977004,5
1954,66526618-11ca-4500-9a44-67a86c850644,5
1955,25acdbd0-98f1-42b4-bf7f-5d162d11bef3,5
1956,458113b8-b643-4c45-a28f-82f5bd18c49f,5
1957,9832bb7b-ff3a-4e38-a353-1e60203b663d,5
1958,4ce7b99d-1383-4f41-af41-6a9dc6c70b6e,5
1959,19379a03-d8b4-4125-a862-d6c4d0a0aaab,5
1960,cfea8ecb-825a-4887-8c89-57d9ff01b8f8,5
1961,ce33ccd3-f2ef-4fc6-ba3d-e32e5c7d8264,5
1962,08e53f6f-942b-43fe-9df8-be7429f09b98,5
1963,19c69557-4789-4cb0-b535-c2555f014186,5
1964,09e0ef42-5cf0-49cc-84a7-0f1806882363,5
1965,57bd5366-f86f-4e67-b13c-fbe890d89285,5
1966,f5513eae-90d0-4caf-94ae-d173e243b6ec,5
1967,fc381e79-991b-4567-a079-3ab76d7d89ba,5
1968,bbaa0083-5b3e-4ce2-9553-3c7353d3174e,5
1969,2fd52851-b854-4b6b-aea4-df44e883f5de,5
1970,19bcff5d-1452-402a-a51c-5756a6c5c253,5
1971,9ca80a73-f00e-4846-9478-0b56fcdb7fea,5
1972,ed5baef4-c24e-40d5-b38d-e8c84dfc2778,5
1973,b71072ee-4738-4b77-8cd0-30846a579a30,5
1974,52db9f97-0fbe-4287-bec7-00bd14b85ed9,5
1975,f778d802-e485-4eef-9ca4-45cb2ee8aa21,5
1976,65a71df8-b37f-41b1-a5e6-5bc6bcb08a26,5
1977,ad7b87f2-f403-43ee-b90c-70c25e3d7c7c,5
1978,2806d3c9-4139-45b3-a158-1162412b1006,5
1979,3a0e1538-d7e0-4124-b6d7-e6eb9c504681,5
1980,7e65d32e-2a26-40be-beb7-7ec5c1d9bc9b,5
1981,c9e20cc9-928d-48a4-8b97-f282e90c7814,5
1982,c029df71-46c3-4e7b-8db2-4a2898a0d122,5
1983,75ef593e-25a9-4bb2-a246-ba05856f1e83,5
1984,2a6ec165-e49d-4860-9427-97fdcf371ba9,5
1985,70790581-df70-4c5a-94bf-5f61e58bfa90,5
1986,9bca0a20-654d-4291-a488-460c71d9bee0,5
1987,5db71da8-0308-4da4-9052-60574cd60337,5
1988,7364c56a-1069-4f54-aeeb-9cbbfee1c7d2,5
1989,312a5e7a-d6ee-46e4-b374-723083257294,5
1990,282852c7-6737-40cd-87c0-13a0c9c27d9c,5
1991,59286f2c-82de-4b4f-82e5-4f6c773c133e,5
1992,c6b56063-a55e-45dd-847b-7cba0658f07c,5
1993,17c527a8-77d0-4476-9245-94163b405233,5
1994,af5d1109-dc98-4ce7-b0ec-0ae60b54d824,5
1995,6c20dacf-e360-4efd-ae7d-b8fdeed5bd35,5
1996,0cb65e80-dc92-4782-974a-df4165c2e9ec,5
1997,08f7daf0-3aac-434d-af1a-e9301907fc70,5
1998,21d27372-8354-4ade-a82c-401c5767845b,5
1999,b840d906-19d6-4fb4-ae34-3ef088d0672e,5
2000,3acdb933-28ae-43cf-bc82-a2edf34a85aa,5
2001,0f11b0ae-9497-4b45-ada4-24576881470e,5
2002,aaf50962-137f-4fa2-aea5-3d5a5db2fffb,5
2003,325ba8be-eb46-4044-82f2-a0efbf4d7e7f,5
2004,ecb84d4e-1657-4559-8080-8af564070b31,5
2005,10d3982d-1346-4ba2-a4e7-4126be3efc7f,5
2006,85f79e84-0389-421d-874f-61192b8d1212,5
2007,22f43b5e-49f4-4861-8dde-0ca618b90345,5
2008,36f4f669-6ec3-4c57-9ef5-8392dd0189aa,5
2009,1e8fbe1b-04cc-4d0c-86a1-9070830a51d8,5
2010,889ca872-396d-499b-b1aa-69c8f0bbd79d,5
2011,939a44b2-3d18-480f-b0f4-d86d75bac563,5
2012,2acb9e8d-42b2-41a7-a5df-0ca6fd40a9e8,5
2013,057f2ffb-9224-48a5-8c8f-67d1ae95e00a,5
2014,e312b4db-3fb6-458d-ba8d-311920b56ff7,5
2015,dba2536f-196b-4e36-8670-4ea47e0d4d3a,5
2016,64c67b9c-9b57-475d-b918-c568311fd167,5
2017,9e712036-3af3-4f98-8f15-397e036371f2,5
2018,90a8675f-6c48-4a30-8b77-01028ca4454c,5
2019,4e83f88a-99f4-47b5-beca-7debb3780a48,5
2020,899e5d44-ebab-45bd-9351-566dc74180e9,5
2021,1eedf80e-628b-4efc-b1c6-c8b1b45a6b24,5
2022,37b8eb8c-de6e-42c5-904f-1b34b22496c1,5
2023,8b69a48c-5a5e-4bf8-9493-eb66f9e5ece2,5
2024,2662c8a2-c9bb-442f-bb9f-8b8b4a20c506,5
2025,de3cad43-8ca8-4ca5-937b-67484ef91eb0,5
2026,27e7ae3c-c141-479f-afdb-8fc9a4829877,5
2027,14b31af7-6bb2-4a8f-9eef-25226b91b087,5
2028,742e454c-c50a-4922-8678-8f813f0aff0e,5
2029,a03ad043-a750-4ee1-b828-887f319c5b2c,5
2030,b374dd61-8290-457a-b6f8-d131cc63c27a,5
2031,182793f2-f6ca-45a4-9a27-eb2a79b98d81,5
2032,7f36cab8-6b87-4cec-911e-0824899e0186,5
2033,511c4718-ba7e-489d-b026-3d21b6cc83d4,5
2034,0f18ad68-9646-4083-ac3e-f2b6b4a6c130,5
2035,05c90a74-4cef-4e9b-9dbb-ada7c09b64a1,5
2036,acb1f063-957e-443b-a194-5f3e024edcbf,5
2037,74cba8ca-150b-4826-9a11-8060ab8baa40,5
2038,d85fcf0d-9b64-4794-9653-91387346b16a,5
2039,0f65429c-6b23-412f-b2b4-63dbae58510f,5
2040,2f701d18-971b-4456-93b4-79cd6bfaf1cd,5
2041,8a913e3f-457c-4666-ac99-1c89becc2fa7,5
2042,353f10af-21d6-4b38-b3a4-c0c6aba71feb,5
2043,42de15e7-2578-4655-98df-c06ffea4e4cc,5
2044,0979d4fc-47a0-43b4-9e15-cd2ce1aae341,5
2045,a786adf2-338b-4aee-b35b-026da974289f,5
2046,43bf6303-2f0d-4c57-afce-53e6a1065a3a,5
2047,c92f914d-7633-4664-9bae-c4349dc3c6da,5
2048,d03bc00c-38cb-4eb6-a272-15e7f38355d6,5
2049,6c4e2273-aa9b-4ef9-9861-ccf550647800,5
2050,bb0f6141-bacd-42ce-8b98-399a420c7d07,5
2051,a3f6d11b-471d-4db5-a835-288f78e4c421,5
2052,6b880469-f89e-4ef3-a532-c9c1a0362237,5
2053,6c3f0ace-025a-4803-8679-7b8abe02118d,5
2054,13ee93c1-c2d0-4325-860d-5316bbe0f228,5
2055,a7749a99-cd91-4a07-8d5b-fc02f5f0591d,5
2056,dddb59c5-e67f-422f-a376-77e8e32f8632,5
2057,eab06517-1641-43c0-be27-05b4666189d4,5
2058,cea9e8ca-2745-49de-8a5e-4aeeb909dd0a,5
2059,e2adfc43-4e05-458d-99b3-c5bb1507d4d2,5
2060,8edab25e-9cf3-4411-a59c-b9ea60507ca2,5
2061,15578259-d301-4056-88c4-b5e4f56dd440,5
2062,45187f6c-a092-4e8c-8f94-26d5db38b1dc,5
2063,38042a67-4fe6-4c1d-982f-8f455847f03e,5
2064,63eff6d1-171e-47a5-81ba-fed5b7b4a058,5
2065,fcfcbc78-2875-4314-82bd-501de94f72e0,5
2066,7dd9f772-c0d1-4194-b071-ec19d8355928,5
2067,6960447e-5ec3-442d-96e0-5ad763289f4b,5
2068,bbee8781-3f2b-4d2e-be88-4081c306e398,5
2069,d9de95fd-7800-4a06-b7a8-bc0980814592,5
2070,d4c41c25-fbad-45c0-b1dd-e1b0793ca413,5
2071,0b6112da-cf5a-4bc9-9c72-d94e995c3999,5
2072,4adf2d16-0ab0-4304-9324-9522a42e3d2d,5
2073,80a18376-7fc9-4484-a0d0-cb472a1ba0e3,5
2074,ce4b658e-c721-4839-8510-f83c2dd5e938,5
2075,522112fc-d316-4dc7-9d4f-034a736807e2,5
2076,798ba8ab-2d1a-4caf-b133-b37e33e7dadf,5
2077,f47ef7c3-5815-4df4-bfd2-e4e7d4250aef,5
2078,91848dd8-f2cf-43c0-b6e6-bcba31563429,5
2079,8d149b79-0fc4-4043-82c6-550687d4f506,5
2080,dde711e6-c8d9-46d1-ba8f-6ced66728361,5
2081,c58ba553-cc4b-4545-85c7-0d2b187c05c4,5
2082,e5f9094e-d8b9-493f-a412-c406c30c2560,5
2083,f9ae26d3-3d77-4b54-860f-18364459cd3c,5
2084,f40b37c7-8f82-4b08-9452-7724d80b34e0,5
2085,0e711a28-7885-4d49-a5de-0081cda4405c,5
2086,86f1afa4-25df-477c-90d4-60836b778d6c,5
2087,442df725-1966-4177-bc2a-e965c7440a7a,5
2088,4487cada-a91d-4e7b-939b-cddf852c99b0,5
2089,184be888-2b81-434a-8d9f-a325c0a76e43,5
2090,89422822-8e46-4410-a774-2773dc5600bc,5
2091,6dfdc11f-5bc4-4b5f-b123-5cf63201226c,5
2092,24d090ac-1047-40ae-9a9d-753e79368f6d,5
2093,92b7ef29-5892-44db-b191-8bb4af7a909a,5
2094,3622f9d8-f764-4988-bb96-a1fc3878e014,5
2095,d51825c2-a4b6-416c-b6bd-015eef7dfaf5,5
2096,5f49c660-79c5-4ff4-8e56-a2984aa38572,5
2097,b549db9e-7294-4bae-95c4-0d4db93cd142,5
2098,f2f96285-d404-4be5-847a-120bc4ce2822,5
2099,83fbd378-37c3-436e-af2f-442f70a20ccd,5
2100,3d1e2cfc-1e61-49b7-8dde-7acb5a6b383a,5
2101,42e274f7-4e15-48d2-acf2-ad4abfb05703,5
2102,ab38329c-5a81-4b92-87e0-db17479cc3f8,5
2103,bb28100f-e7c7-4e68-8fd1-1d8701d75c62,5
2104,4ddc40a0-4498-4311-8004-0ad62ab3df97,5
2105,6b5c5c01-2411-41e7-bacb-57f2b2fbdd95,5
2106,0e7ee313-bac8-42d3-a15f-e716ab473ae0,5
2107,468f33de-a9c6-4c38-ab26-cca2d8cd35a0,5
2108,8ba94df3-1d48-4a8d-ab9c-7b2723feaedf,5
2109,0fd175cc-15aa-4cbe-a6c2-48b3ca7e822b,5
2110,62a1b664-641d-4e5a-8423-ceb710d285d2,5
2111,75e79c76-a81d-4736-9ed9-592fba182ab5,5
2112,a8316183-ac0a-45ae-9574-521d699d5d97,5
2113,6f566c4b-c44b-4292-80eb-edaef2af10f8,5
2114,eccef58a-91b3-4c29-a321-1b8f6a586c32,5
2115,98802f12-bb65-4400-bee5-d1b60c90387d,5
2116,226bddc3-f4ed-4741-8edd-99141305c4ff,5
2117,d6972a9a-3024-419d-a67d-636f4ab62ce2,5
2118,7ce06562-57c3-4d24-9e0a-c10bb9abbd14,5
2119,4ce5a98f-d15c-4b6c-b1fc-b9997755c36f,5
2120,1317f0ca-795c-42a4-af30-af65d1e88919,5
2121,eb70939a-d786-4b45-949a-6beea709fedf,5
2122,632577bb-66f9-401d-93a5-a923c25db2a6,5
2123,f0a02c93-6e1b-405a-be68-9ba6a99c5ae8,5
2124,2b64d16a-0c44-4f6b-b861-ffdf48db9cfc,5
2125,2f946908-a2dc-4c0f-8563-7191a8a44bf5,5
2126,11548e87-4bde-4a84-ad88-6ff0d7cb6822,5
2127,7d55889b-25f2-4e61-9833-d22cdd738976,5
2128,ba3525a8-f1c6-4b6f-a770-6fd82f03768b,5
2129,b82e8416-66fb-4044-9b16-56828f39049e,5
2130,aaf4c62e-c1b0-4d61-a371-bf3a57043c4c,5
2131,335935b2-ccac-490a-a94a-0b049a3ade98,5
2132,5490dff6-4f22-4114-8661-f5ff52a86b97,5
2133,72d21c5a-1aa9-4142-988a-e97d58da5b37,5
2134,64f7563a-d3b5-4a93-a66c-9a7ca3e98e14,5
2135,8fec61da-1321-4039-90cd-b9beb7442ce0,5
2136,a8788479-35f1-47b1-8d4f-ae944e70ef2b,5
2137,d3f86ec2-7394-46cf-a10b-3121f30964c6,5
2138,e0850873-271b-459c-a73f-ec10022108ea,5
2139,dfe3b1bb-6242-48f3-8a39-0a1ff1bf4549,5
2140,9a41d607-e5ee-4c13-b1e9-0c27c3384309,5
2141,00e4fe78-a394-4b5b-96a7-57e50c333aa5,5
2142,faa5f35b-0a55-4e99-b204-4c4763f4ef60,5
2143,75e8e90f-8b29-46f0-85b8-e416c71ca7b3,5
2144,e4f04d3e-b80a-4434-957e-e5ee5ff8f35d,5
2145,5287de8d-620a-4ef0-a498-b7edb329fe89,5
2146,efbc503a-85e6-4846-b8b4-f1f1c46b40b6,5
2147,aa274893-5acf-4343-be0b-adfbd13e88b9,5
2148,3deef263-c1a4-44b0-bf49-59f07d985723,5
2149,c39fd609-7a01-4222-8005-ccc9c1615c80,5
2150,e80d3079-03b7-47b3-b254-26187271aaf1,5
2151,7cac1565-1941-49ac-889d-68620cb4b22e,5
2152,39bcecf2-e92f-42cd-89f7-f23f43ac266e,5
2153,47b76773-4462-47b2-9441-1d10047001dc,5
2154,987e02ad-c61b-456a-af42-0e112bb80c94,5
2155,81b54361-b982-45b5-bc60-7059cd7b65b6,5
2156,712cb27b-7d35-4ffb-9d03-4ac0b6a6bb9a,5
2157,58c5d53c-cb57-4b5a-917c-313ad465e290,5
2158,ddc04910-2cd2-4b8f-997a-da2df4705d88,5
2159,10342011-37b9-49e0-9503-11210735064d,5
2160,598421b9-6571-4df0-bb8f-3ab6fe2fef18,5
2161,c1578edd-fc2d-4e50-a702-b4dada8ca0b2,5
2162,38cd2da8-07fd-452b-bde9-26afe08059f4,5
2163,d0a36e7a-94f3-4f14-b883-3a8749a21f27,5
2164,12c8d613-a717-4568-8d85-4c3c83b1ef02,5
